# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationMaxMs,1715095093758000000,1715095153758000000,0.0
Indexes.allKeys.lookupDuration90PMs,1715095093758000000,1715095153758000000,0.0
IndexesFlusher.totalFlushesRetried,1715095093758000000,1715095153758000000,0
JVM.usedNativeBytes,1715095093758000000,1715095153758000000,578436496
JVM.totalDirectByteBuffersBytes,1715095093758000000,1715095153758000000,379625862
JVM.maxHeapBytes,1715095093758000000,1715095153758000000,2147483648
JVM.totalBytesAllocated,1715095093758000000,1715095153758000000,197674560
OS.loadAverage,1715095093758000000,1715095153758000000,0.46435546875
JVM.newThreadsCount,1715095093758000000,1715095153758000000,1
JVM.threadCount,1715095093758000000,1715095153758000000,71
JVM.GC.collections,1715095093758000000,1715095153758000000,0
JVM.maxThreadCount,1715095093758000000,1715095153758000000,204
JVM.usedHeapBytes,1715095093758000000,1715095153758000000,642601592
JVM.GC.collectionTimesMs,1715095093758000000,1715095153758000000,0
JVM.totalCpuTimeMs,1715095093758000000,1715095153758000000,3800
workspaceModel.workspaceFileIndexData.processFileSets.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValue.from.cache.ms,1715095093758000000,1715095153758000000,1
workspaceModel.cachedValue.calculated.ms,1715095093758000000,1715095153758000000,0
workspaceModel.check.recursive.update.ms,1715095093758000000,1715095153758000000,0
workspaceModel.pre.handlers.ms,1715095093758000000,1715095153758000000,0
workspaceModel.full.replace.project.model.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.instances.count,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1715095093758000000,1715095153758000000,0
workspaceModel.to.snapshot.ms,1715095093758000000,1715095153758000000,0
workspaceModel.replace.project.model.ms,1715095093758000000,1715095153758000000,0
workspaceModel.updates.precise.ms,1715095093758000000,1715095153758000000,0
workspaceModel.updates.count,1715095093758000000,1715095153758000000,0
workspaceModel.loading.from.cache.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1715095093758000000,1715095153758000000,0
workspaceModel.init.bridges.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValue.total.get.ms,1715095093758000000,1715095153758000000,1
workspaceModel.cachedValueWithParameters.from.cache.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1715095093758000000,1715095153758000000,0
workspaceModel.updates.ms,1715095093758000000,1715095153758000000,0
workspaceModel.collect.changes.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1715095093758000000,1715095153758000000,0
workspaceModel.update.unloaded.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.init.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1715095093758000000,1715095153758000000,2
workspaceModel.loading.total.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValue.clear.ms,1715095093758000000,1715095153758000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1715095093758000000,1715095153758000000,0
workspaceModel.initializing.ms,1715095093758000000,1715095153758000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1715095093758000000,1715095153758000000,0
FileNameCache.totalMisses,1715095093758000000,1715095153758000000,0
VFS.fileByIdCache.hits,1715095093758000000,1715095153758000000,0
VFS.fileByIdCache.misses,1715095093758000000,1715095153758000000,60
VFS.invertedFileNameIndex.requests,1715095093758000000,1715095153758000000,0
FileNameCache.queries,1715095093758000000,1715095153758000000,0
VFS.fileChildByName,1715095093758000000,1715095153758000000,2751
jps.library.entities.serializer.save.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.global.updates.count,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1715095093758000000,1715095153758000000,0
jps.global.initialize.library.bridges.ms,1715095093758000000,1715095153758000000,0
jps.module.iml.entities.serializer.load.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1715095093758000000,1715095153758000000,0
jps.facet.change.listener.process.change.events.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1715095093758000000,1715095153758000000,0
workspaceModel.save.cache.to.file.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1715095093758000000,1715095153758000000,0
jps.project.serializers.load.ms,1715095093758000000,1715095153758000000,0
workspaceModel.load.cache.from.file.ms,1715095093758000000,1715095153758000000,0
jps.save.changed.project.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.load.cache.metadata.from.file.ms,1715095093758000000,1715095153758000000,0
jps.artifact.entities.serializer.save.entities.ms,1715095093758000000,1715095153758000000,0
jps.library.entities.serializer.load.entities.ms,1715095093758000000,1715095153758000000,0
jps.global.get.library.ms,1715095093758000000,1715095153758000000,0
workspaceModel.sync.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1715095093758000000,1715095153758000000,0
workspaceModel.global.apply.state.to.project.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1715095093758000000,1715095153758000000,0
jps.apply.loaded.storage.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1715095093758000000,1715095153758000000,0
jps.save.global.entities.ms,1715095093758000000,1715095153758000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleBridge.update.option.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715095093758000000,1715095153758000000,0
jps.global.get.library.by.name.ms,1715095093758000000,1715095153758000000,0
jps.global.initialize.library.bridges.after.loading.ms,1715095093758000000,1715095153758000000,0
jps.app.storage.content.writer.save.component.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1715095093758000000,1715095153758000000,0
jps.load.initial.state.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1715095093758000000,1715095153758000000,0
workspaceModel.orphan.listener.update.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleBridge.before.changed.ms,1715095093758000000,1715095153758000000,0
jps.storage.jps.conf.reader.load.component.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.instances.count,1715095093758000000,1715095153758000000,0
jps.global.get.libraries.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1715095093758000000,1715095153758000000,0
workspaceModel.global.updates.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1715095093758000000,1715095153758000000,0
jps.facet.change.listener.init.bridge.ms,1715095093758000000,1715095153758000000,0
jps.facet.change.listener.before.change.events.ms,1715095093758000000,1715095153758000000,0
jps.reload.project.entities.ms,1715095093758000000,1715095153758000000,0
jps.load.project.to.empty.storage.ms,1715095093758000000,1715095153758000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1715095093758000000,1715095153758000000,0
jps.artifact.entities.serializer.load.entities.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.entities.ms,1715095093758000000,1715095153758000000,0
jps.module.iml.entities.serializer.save.entities.ms,1715095093758000000,1715095153758000000,0
jps.app.storage.content.reader.load.component.ms,1715095093758000000,1715095153758000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1715095093758000000,1715095153758000000,0
jps.global.handle.before.change.events.ms,1715095093758000000,1715095153758000000,0
workspaceModel.do.save.caches.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1715095093758000000,1715095153758000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1715095093758000000,1715095153758000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1715095093758000000,1715095153758000000,0
jps.project.serializers.save.ms,1715095093758000000,1715095153758000000,0
jps.global.handle.changed.events.ms,1715095093758000000,1715095153758000000,0
NonBlockingReadAction.failedExecutionsCount,1715095093758000000,1715095153758000000,0
ReadAction.executionsCount,1715095093758000000,1715095153758000000,201514
AWTEventQueue.dispatchTime90PNs,1715095093758000000,1715095153758000000,0
NonBlockingReadAction.finalizedExecutionsCount,1715095093758000000,1715095153758000000,267
AWTEventQueue.eventsDispatched,1715095093758000000,1715095153758000000,0
FlushQueue.queueSizeAvg,1715095093758000000,1715095153758000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1715095093758000000,1715095153758000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1715095093758000000,1715095153758000000,65057
FlushQueue.executionTimeAvgNs,1715095093758000000,1715095153758000000,0.0
FlushQueue.waitingTimeMaxNs,1715095093758000000,1715095153758000000,0
FlushQueue.waitingTimeAvgNs,1715095093758000000,1715095153758000000,0.0
FlushQueue.tasksExecuted,1715095093758000000,1715095153758000000,0
AWTEventQueue.dispatchTimeMaxNs,1715095093758000000,1715095153758000000,0
FlushQueue.queueSize90P,1715095093758000000,1715095153758000000,0
AWTEventQueue.dispatchTimeTotalNS,1715095093758000000,1715095153758000000,927198233
FlushQueue.executionTime90PNs,1715095093758000000,1715095153758000000,0
WriteAction.executionsCount,1715095093758000000,1715095153758000000,2
AWTEventQueue.dispatchTimeAvgNs,1715095093758000000,1715095153758000000,0.0
FlushQueue.queueSizeMax,1715095093758000000,1715095153758000000,0
FlushQueue.executionTimeMaxNs,1715095093758000000,1715095153758000000,0
FlushQueue.waitingTime90PNs,1715095093758000000,1715095153758000000,0
parser.JAVA.size.bytes,1715095093758000000,1715095153758000000,4624
writeAction.median.wait.ms,1715095093758000000,1715095153758000000,0
writeAction.count,1715095093758000000,1715095153758000000,2
parser.JAVA.time.ns,1715095093758000000,1715095153758000000,3126038
lexer.JAVA.time.ns,1715095093758000000,1715095153758000000,334624
writeAction.max.wait.ms,1715095093758000000,1715095153758000000,15
lexer.JAVA.size.bytes,1715095093758000000,1715095153758000000,4624
writeAction.wait.ms,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalBytesRequested,1715095093758000000,1715095153758000000,0
FilePageCache.maxRegisteredFiles,1715095093758000000,1715095153758000000,650
FilePageCacheLockFree.totalPagesRequested,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalPagesWriteMs,1715095093758000000,1715095153758000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1715095093758000000,1715095153758000000,374374400
FilePageCacheLockFree.totalClosedStoragesReclaimed,1715095093758000000,1715095153758000000,0
DirectByteBufferAllocator.misses,1715095093758000000,1715095153758000000,0
FilePageCache.capacityInBytes,1715095093758000000,1715095153758000000,503316478
FilePageCacheLockFree.totalPagesReadMs,1715095093758000000,1715095153758000000,0
MappedFileStorage.storages,1715095093758000000,1715095153758000000,18
FilePageCacheLockFree.housekeeperTimeSpentMs,1715095093758000000,1715095153758000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1715095093758000000,1715095153758000000,8388608
FilePageCacheLockFree.totalBytesWritten,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalPagesAllocated,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalPagesWritten,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalPagesHandedOver,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.heapBytesInUse,1715095093758000000,1715095153758000000,0
FilePageCache.disposedBuffers,1715095093758000000,1715095153758000000,16
StreamlinedBlobStorage.recordsDeleted,1715095093758000000,1715095153758000000,0
DirectByteBufferAllocator.hits,1715095093758000000,1715095153758000000,9
FilePageCacheLockFree.housekeeperTurnsSkipped,1715095093758000000,1715095153758000000,0
FilePageCache.maxCacheSizeInBytes,1715095093758000000,1715095153758000000,374374400
MappedFileStorage.totalTimeSpentOnMappingUs,1715095093758000000,1715095153758000000,10570
FilePageCacheLockFree.totalHeapBytesAllocated,1715095093758000000,1715095153758000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1715095093758000000,1715095153758000000,0
DirectByteBufferAllocator.reclaimed,1715095093758000000,1715095153758000000,16
StreamlinedBlobStorage.recordsAllocated,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.nativeBytesInUse,1715095093758000000,1715095153758000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1715095093758000000,1715095153758000000,0
FilePageCache.totalPageDisposalsUs,1715095093758000000,1715095153758000000,3
FilePageCache.pageHits,1715095093758000000,1715095153758000000,2
FilePageCache.pageLoads,1715095093758000000,1715095153758000000,9
FilePageCache.pageFastCacheHits,1715095093758000000,1715095153758000000,612
FilePageCache.uncachedFileAccess,1715095093758000000,1715095153758000000,14
FilePageCacheLockFree.totalPageAllocationsWaited,1715095093758000000,1715095153758000000,0
StorageLockContext.competingThreads.avg,1715095093758000000,1715095153758000000,0.0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1715095093758000000,1715095153758000000,0
FilePageCache.totalPageLoadsUs,1715095093758000000,1715095153758000000,9266
